segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
9a1167a1-73a0-47fc-95ca-360c5cc2eff5,1.591667,1.591667,1.6,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4531,0.2802,0.2494,0.2258,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4be89aeb-7920-4780-93ce-01af450b84d9,1.6,1.6,1.608333,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.4542,0.2801,0.2702,0.2123,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
97c02331-db9b-445c-9ff2-5f67a5e8d994,1.608333,1.608333,1.616667,N2,joyful,0.45,,TEMPLATE,,,n2_any_01,0.4541,0.2735,0.2723,0.2257,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
ce30a73c-63b8-440a-8029-06e8b0dd0325,1.616667,1.616667,1.625,N2,neutral,0.45,,TEMPLATE,,,n2_neutral_01,0.4503,0.3012,0.2631,0.2219,"I move through stitched-together scenes where ordinary settings recur with slight distortions, as if memory is editing itself in place; the narrative advances in stable fragments, and each transition feels smooth enough to maintain continuity without becoming fully vivid. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
a9f2bae1-f660-42ff-9157-6895e0dc61a9,1.625,1.625,1.633333,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4475,0.2783,0.2977,0.2219,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5a1f27af-5fc0-41ad-bd9a-93d4a9e36673,1.633333,1.633333,1.641667,N2,melancholic,0.45,,TEMPLATE,,,n2_any_01,0.4585,0.2579,0.2863,0.1848,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
eb5524bc-0aa6-4b13-a572-2e69618e0a05,1.641667,1.641667,1.65,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4347,0.2813,0.2778,0.2071,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
85345a1a-7922-4d2b-8d25-8ca71e8d7e0d,1.65,1.65,1.658333,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4448,0.258,0.2417,0.2214,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5d6ce6aa-4973-4e47-abe3-f73443148dd3,1.658333,1.658333,1.666667,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4455,0.2658,0.2848,0.2072,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
cd0dbe24-5e38-4204-bf4d-48c63dc140e7,1.666667,1.666667,1.675,N2,curious,0.45,,TEMPLATE,,,n2_any_01,0.4606,0.2798,0.331,0.2333,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c748a844-4550-411e-b7bc-d1c7234c5351,1.675,1.675,1.683333,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4382,0.2768,0.2795,0.2818,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
98b2ae35-ddea-4ef9-9496-930210da2345,1.683333,1.683333,1.691667,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4456,0.2774,0.2996,0.2162,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b47d9364-91cf-4469-b6ad-1fd7aa4881e0,1.691667,1.691667,1.7,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4297,0.2767,0.2932,0.2199,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4df47460-3264-4e80-8d9d-55a05217038c,1.7,1.7,1.708333,N3,anxious,0.3,,LLM_FALLBACK,,1511.0,TEMPLATE_N3,0.2988,0.1868,0.1723,0.2157,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 1.700h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
89b27f08-6efe-4ab4-aaeb-db76c70dbe2d,1.708333,1.708333,1.716667,N3,neutral,0.3,,LLM_FALLBACK,,1513.0,TEMPLATE_N3,0.31,0.2027,0.2059,0.1894,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 1.708h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
91542df5-4e0c-406e-b445-760311e49b14,1.716667,1.716667,1.725,N3,neutral,0.3,,LLM_FALLBACK,,1512.0,TEMPLATE_N3,0.334,0.2414,0.2281,0.198,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 1.717h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
65a3f57b-7e18-4f92-bffb-bb61fad41f3a,1.725,1.725,1.733333,N3,fearful,0.3,,LLM_FALLBACK,,1517.0,TEMPLATE_N3,0.3012,0.2087,0.2263,0.2383,"In this N3 interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 1.725h, the scene",N3 segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bdc4b314-3099-4d09-8376-e4da9d20b57d,1.733333,1.733333,1.741667,N3,anxious,0.3,,LLM_FALLBACK,,1520.0,TEMPLATE_N3,0.2964,0.1859,0.1981,0.2156,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 1.733h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8f9c551e-8891-4cfe-b3b2-2042b7f3f1d2,1.741667,1.741667,1.75,N3,anxious,0.3,,LLM_FALLBACK,,1519.0,TEMPLATE_N3,0.2902,0.188,0.1653,0.2142,"In this N3 interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 1.742h, the scene",N3 segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
564e59b7-e74d-47d3-9337-c96204aeb497,1.75,1.75,1.758333,N3,neutral,0.3,,LLM_FALLBACK,,1516.0,TEMPLATE_N3,0.284,0.2063,0.199,0.2142,"In this N3 interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 1.750h, the scene",N3 segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
