segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
313a2491-36ce-4728-bdb5-36a65fdfea7c,0.0,0.0,0.008333,N1,fearful,0.363,0.0,TEMPLATE,,,,n1_fearful_01,0.479,0.2969,0.3097,0.3655,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,
aa1d93a6-c14a-4bab-8ee2-eed82cb58e60,2.466667,2.466667,2.475,N2,curious,0.522,0.0,TEMPLATE,,,,n2_curious_01,0.4295,0.2676,0.2989,0.1637,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
940c754f-8205-4d18-9489-8637b56182ed,2.475,2.475,2.483333,N2,anxious,0.455,0.0,TEMPLATE,,,,n2_any_01,0.4586,0.2548,0.279,0.1425,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
03281995-8020-430c-82cf-dc7f7f0b7aea,2.483333,2.483333,2.491667,N2,anxious,0.521,0.0,TEMPLATE,,,,n2_anxious_01,0.4361,0.2472,0.3218,0.1545,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
44aa5a54-ccab-49d4-8cf8-9d11ea03a41b,2.491667,2.491667,2.5,N2,fearful,0.503,0.0,TEMPLATE,,,,n2_any_01,0.4366,0.259,0.2614,0.1456,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c996ee84-f8af-4265-8556-94397c30f3a7,2.5,2.5,2.508333,N2,curious,0.484,0.0,TEMPLATE,,,,n2_curious_01,0.4269,0.2725,0.2924,0.1554,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5d2a8944-b2a6-4d21-89e7-e7714961e73d,2.508333,2.508333,2.516667,N2,curious,0.506,0.0,TEMPLATE,,,,n2_any_01,0.4607,0.2513,0.29,0.1453,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
218b544f-31fa-42ae-8100-91b1e4bc3145,2.516667,2.516667,2.525,N2,fearful,0.465,0.0,TEMPLATE,,,,n2_fearful_01,0.461,0.2804,0.3313,0.1155,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
a5fa1cb1-29cb-4365-a1c2-6b4aaeabdef7,2.525,2.525,2.533333,N2,anxious,0.506,0.0,TEMPLATE,,,,n2_any_01,0.4383,0.2768,0.2423,0.1553,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d9a7e0d0-f395-4f52-849c-2ac9102f8ddd,2.533333,2.533333,2.541667,N2,anxious,0.485,0.0,TEMPLATE,,,,n2_anxious_01,0.4288,0.3005,0.3163,0.1081,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
68c3b240-3103-4033-b2cc-b13e63a8aaa0,2.541667,2.541667,2.55,N2,fearful,0.506,0.0,TEMPLATE,,,,n2_any_01,0.4341,0.2232,0.2676,0.1235,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ef0ea3de-6c20-4dbc-b415-498db75e741a,2.55,2.55,2.558333,N2,joyful,0.523,0.0,TEMPLATE,,,,n2_joyful_01,0.474,0.3003,0.284,0.1545,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
d00769cb-a92e-45f0-ac2e-a82d66be0abe,2.558333,2.558333,2.566667,N2,fearful,0.493,0.0,TEMPLATE,,,,n2_fearful_01,0.43,0.2617,0.2749,0.1172,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5bbd1b48-6071-4a1e-a90e-94df3b696551,2.566667,2.566667,2.575,N2,anxious,0.494,0.0,TEMPLATE,,,,n2_any_01,0.4724,0.2842,0.2502,0.156,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
aa082d3a-f0de-4e0f-89fb-4adcc1a22aea,2.575,2.575,2.583333,N2,fearful,0.495,0.0,TEMPLATE,,,,n2_fearful_01,0.4298,0.2358,0.2583,0.1121,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b98b25b7-234b-4bff-9313-c7299dc2d0eb,2.583333,2.583333,2.591667,N2,curious,0.534,0.0,TEMPLATE,,,,n2_curious_01,0.4254,0.2818,0.2714,0.1047,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e6197173-e01b-4a41-85ba-e398400dfd8f,2.591667,2.591667,2.6,N2,curious,0.518,0.0,TEMPLATE,,,,n2_any_01,0.4815,0.2545,0.2824,0.1447,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6877f12a-8ba6-479d-aeab-4e924b228a14,2.6,2.6,2.608333,N2,melancholic,0.439,0.0,TEMPLATE,,,,n2_melancholic_01,0.489,0.2548,0.2988,0.1303,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e47911dd-eaf7-4802-aa77-65c45a08baf1,2.608333,2.608333,2.616667,N2,anxious,0.491,0.0,TEMPLATE,,,,n2_anxious_01,0.4568,0.2724,0.2707,0.0982,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d518547c-bfe6-45ed-8303-2dec46b8995e,2.616667,2.616667,2.625,N2,anxious,0.462,0.0,TEMPLATE,,,,n2_any_01,0.4349,0.2781,0.3115,0.1312,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b28f3aca-ceca-4720-a2f8-921670ce23a6,2.625,2.625,2.633333,N2,joyful,0.579,0.0,LLM,NREM_BIZARRENESS,4484.0,,,0.4511,0.3045,0.2724,0.1279,"You soar through a blinding white light with pure joy, your heart racing. Suddenly, you tumble down an endless staircase of soft clouds, laughing all the way. The fall feels like flying again, and you",A bright room filled with floating balloons and dancing lights that twist into shapes of happy faces.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
7e101fe3-a604-41af-a99e-d2c63ef5c817,2.633333,2.633333,2.641667,N2,joyful,0.453,0.0,TEMPLATE,,,,n2_joyful_01,0.4706,0.253,0.3196,0.1105,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
fdfba198-3e7f-4051-885a-1d19403ff07d,2.641667,2.641667,2.65,N2,anxious,0.421,0.0,TEMPLATE,,,,n2_anxious_01,0.4238,0.272,0.2835,0.1323,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1d67bbdc-b2fb-4942-a5b2-8b3a2ab5cd5c,2.65,2.65,2.658333,N2,anxious,0.523,0.0,TEMPLATE,,,,n2_any_01,0.4816,0.2646,0.286,0.1273,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3da72f44-30f7-47a2-afa8-4a598e97e095,2.658333,2.658333,2.666667,N2,melancholic,0.561,0.0,LLM,NREM_BIZARRENESS,4367.0,,,0.4456,0.2991,0.2655,0.1556,"I stood in the school corridor, late for class, but everything felt heavy and slow. The walls shifted like breathing lungs while a shadow I couldn't define pursued me down the hallway, its presence making","Scene: An abandoned house with broken windows stands in a quiet field at dusk, surrounded by silence and stillness.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1370406e-c7b7-4f05-86a4-324ded274df0,2.666667,2.666667,2.675,N2,fearful,0.433,0.0,TEMPLATE,,,,n2_fearful_01,0.4363,0.2913,0.3089,0.1567,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e03b7c7e-a397-4509-a52d-6792df0c3558,2.675,2.675,2.683333,N2,curious,0.477,0.0,TEMPLATE,,,,n2_curious_01,0.4577,0.2723,0.2572,0.1358,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1151f0e7-02d3-41aa-a118-74ac101dd1a3,2.683333,2.683333,2.691667,N2,joyful,0.441,0.0,TEMPLATE,,,,n2_any_01,0.4263,0.2798,0.2767,0.1712,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
3fffe723-1a84-4e70-a322-905faf2e54db,2.691667,2.691667,2.7,N2,anxious,0.496,0.0,TEMPLATE,,,,n2_anxious_01,0.4777,0.2611,0.2747,0.1127,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
797343c7-2325-4d24-9723-1e17abe54e76,2.7,2.7,2.708333,N2,anxious,0.524,0.0,TEMPLATE,,,,n2_any_01,0.4702,0.2521,0.2664,0.1278,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
37949c10-717b-4996-94ca-6ca95f826e0d,2.708333,2.708333,2.716667,N2,fearful,0.551,0.0,LLM,NREM_BIZARRENESS,2552.0,,,0.4684,0.2607,0.2528,0.1205,"You're late for school, running through a dim corridor where your childhood home's echo follows. You fall, but gravity reverses. Shadows chase you, whispering secrets you can't hear until they grab your arm and drag","Scene: I’m trapped in a vast, featureless void. Panic swells as shapes dissolve into nothingness, leaving me paralyzed and alone.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
96320ea6-e203-47a8-b754-58860a059e18,2.716667,2.716667,2.725,N2,fearful,0.542,0.0,TEMPLATE,,,,n2_fearful_01,0.4413,0.2855,0.2795,0.1437,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
be84a48e-1c06-4439-8df9-a56c9900e374,2.725,2.725,2.733333,N2,melancholic,0.454,0.0,TEMPLATE,,,,n2_any_01,0.4341,0.2601,0.2617,0.134,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9e662918-4935-482d-b725-c785dec020b1,2.733333,2.733333,2.741667,N2,anxious,0.485,0.0,TEMPLATE,,,,n2_anxious_01,0.4529,0.2684,0.3006,0.1467,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
909d5406-e487-4045-b4f4-4505548271b8,2.741667,2.741667,2.75,N2,anxious,0.487,0.0,TEMPLATE,,,,n2_any_01,0.4797,0.2991,0.2614,0.1645,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
423d46b3-9594-424a-8d9b-b09443845430,2.75,2.75,2.758333,N2,fearful,0.521,0.0,TEMPLATE,,,,n2_fearful_01,0.4364,0.2775,0.2598,0.131,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bf5ebbbc-be45-4b84-9a1c-269801600bac,2.758333,2.758333,2.766667,N2,anxious,0.442,0.0,TEMPLATE,,,,n2_anxious_01,0.4489,0.2903,0.3102,0.1331,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
